frame,site,drive,pose,landing_x,landing_y,landing_z,northing,easting,planetocentric_latitude,planetodetic_latitude,longitude,elevation,map_pixel_line,map_pixel_sample,dem_pixel_line,dem_pixel_sample,roll,pitch,yaw,quat_s,quat_v1,quat_v2,quat_v3,sclk,sol
ROVER,59,1242,4,-6796.886,-5106.510,-160.922,-278836.154,8141704.713,-4.704134575,-4.759749313,137.355483077,-4340.078,29288.62,2666.85,7323.08,667.22,3.974,6.258,-177.475,0.020093042,0.055301210,-0.033413105,-0.997708200,531464775,1509
ROVER,59,1248,4,-6797.824,-5106.557,-161.019,-278837.092,8141704.666,-4.704150396,-4.759765320,137.355482292,-4339.981,29292.37,2666.66,7324.02,667.17,3.375,6.059,-177.642,0.018983273,0.053419990,-0.028317826,-0.997990000,531464853,1509
ROVER,59,1254,4,-6798.744,-5106.585,-161.101,-278838.012,8141704.638,-4.704165915,-4.759781021,137.355481819,-4339.899,29296.05,2666.55,7324.94,667.15,3.179,4.571,-178.108,0.015381931,0.040314280,-0.027055000,-0.998702200,531464931,1509
ROVER,59,1260,8,-6798.811,-5106.589,-161.098,-278838.079,8141704.634,-4.704167048,-4.759782168,137.355481759,-4339.902,29296.32,2666.54,7325.00,667.14,2.966,3.222,-178.388,0.013329132,0.028462604,-0.025470910,-0.999181400,531464980,1509
ROVER,59,1266,4,-6799.104,-5106.597,-161.114,-278838.372,8141704.626,-4.704171989,-4.759787167,137.355481620,-4339.886,29297.49,2666.50,7325.30,667.13,2.070,2.495,-178.229,0.015056521,0.022045717,-0.017718315,-0.999486570,531718866,1512
ROVER,59,1272,4,-6798.511,-5106.582,-161.099,-278837.779,8141704.641,-4.704161981,-4.759777041,137.355481873,-4339.901,29295.11,2666.56,7324.70,667.15,2.876,4.379,-178.269,0.014127942,0.038569685,-0.024497110,-0.998855700,531720443,1512
ROVER,59,1278,4,-6798.224,-5106.575,-161.078,-278837.492,8141704.648,-4.704157151,-4.759772155,137.355481996,-4339.922,29293.97,2666.59,7324.42,667.16,2.886,5.896,-178.139,0.014921793,0.051812463,-0.024312612,-0.998249300,531722025,1512
ROVER,59,1284,4,-6797.905,-5106.564,-161.046,-278837.173,8141704.659,-4.704151769,-4.759766709,137.355482169,-4339.954,29292.69,2666.64,7324.10,667.17,2.800,5.239,-178.131,0.015168367,0.046077090,-0.023660397,-0.998542400,531723613,1512
ROVER,59,1290,8,-6798.789,-5106.591,-161.100,-278838.057,8141704.632,-4.704166678,-4.759781793,137.355481719,-4339.900,29296.23,2666.53,7324.98,667.14,3.175,3.659,-178.846,0.009177661,0.032192000,-0.027368573,-0.999064740,531725206,1512
ROVER,59,1296,4,-6798.798,-5106.587,-161.098,-278838.066,8141704.636,-4.704166831,-4.759781948,137.355481781,-4339.902,29296.26,2666.54,7324.99,667.14,2.089,3.714,169.793,0.089481086,-0.030647434,0.021027580,0.995294800,531730318,1512
ROVER,59,1302,4,-6798.802,-5106.595,-161.109,-278838.070,8141704.628,-4.704166892,-4.759782009,137.355481653,-4339.891,29296.28,2666.51,7324.99,667.14,0.487,4.107,158.219,0.188960880,-0.034381830,0.010937371,0.981321600,531730368,1512
ROVER,59,1308,4,-6799.649,-5106.242,-161.144,-278838.917,8141704.981,-4.704181187,-4.759796472,137.355487600,-4339.856,29299.67,2667.92,7325.84,667.49,1.067,3.961,158.083,0.190289690,-0.032159384,0.015703382,0.981075470,531730443,1512
ROVER,59,1314,4,-6800.490,-5105.907,-161.212,-278839.758,8141705.316,-4.704195373,-4.759810824,137.355493256,-4339.788,29303.03,2669.26,7326.68,667.82,1.914,4.971,158.238,0.189276900,-0.039431382,0.024568904,0.980824050,531730510,1512
ROVER,59,1320,4,-6801.325,-5105.571,-161.293,-278840.593,8141705.652,-4.704209468,-4.759825084,137.355498920,-4339.707,29306.37,2670.61,7327.52,668.16,1.788,3.677,157.269,0.197431450,-0.028378680,0.021606520,0.979667600,531730579,1512
ROVER,59,1326,4,-6802.220,-5105.206,-161.340,-278841.488,8141706.017,-4.704224568,-4.759840361,137.355505087,-4339.660,29309.95,2672.07,7328.41,668.52,2.628,3.431,157.445,0.196093020,-0.024871586,0.028331960,0.979860300,531730652,1512
ROVER,59,1332,4,-6803.105,-5104.859,-161.389,-278842.373,8141706.364,-4.704239487,-4.759855455,137.355510930,-4339.611,29313.49,2673.45,7329.30,668.87,3.249,5.929,158.740,0.185586320,-0.045589490,0.037361197,0.980858500,531730722,1512
ROVER,59,1338,4,-6803.932,-5104.549,-161.442,-278843.200,8141706.674,-4.704253444,-4.759869575,137.355516164,-4339.558,29316.80,2674.70,7330.12,669.18,2.594,4.090,159.064,0.182317910,-0.030968778,0.028721103,0.982332050,531730795,1512
ROVER,59,1344,4,-6804.802,-5104.220,-161.476,-278844.070,8141707.003,-4.704268124,-4.759884428,137.355521724,-4339.524,29320.28,2676.01,7330.99,669.51,2.038,3.255,159.286,0.180180730,-0.024736432,0.022588090,0.983063000,531730866,1512
ROVER,59,1350,4,-6805.662,-5103.897,-161.544,-278844.930,8141707.326,-4.704282631,-4.759899104,137.355527162,-4339.456,29323.72,2677.30,7331.85,669.83,1.524,3.426,158.593,0.186021630,-0.026898803,0.018617142,0.982000950,531730938,1512
ROVER,59,1356,4,-6806.572,-5103.544,-161.593,-278845.840,8141707.679,-4.704297975,-4.759914628,137.355533116,-4339.407,29327.36,2678.71,7332.76,670.19,2.463,4.580,157.983,0.191598620,-0.035114158,0.028712100,0.980424700,531731009,1512
ROVER,59,1362,4,-6807.600,-5103.144,-161.646,-278846.868,8141708.079,-4.704315322,-4.759932178,137.355539873,-4339.354,29331.47,2680.32,7333.79,670.59,2.568,2.310,157.425,0.196088510,-0.015374177,0.025910515,0.980123200,531731087,1512
ROVER,59,1368,4,-6807.872,-5103.033,-161.672,-278847.140,8141708.190,-4.704319907,-4.759936817,137.355541746,-4339.328,29332.56,2680.76,7334.06,670.70,2.332,1.939,158.404,0.187617960,-0.012801236,0.023156865,0.981885600,531731140,1512
ROVER,59,1374,4,-6808.543,-5102.790,-161.703,-278847.811,8141708.433,-4.704331233,-4.759948276,137.355545838,-4339.297,29335.24,2681.73,7334.74,670.94,1.326,4.403,160.364,0.170818180,-0.035881000,0.017946310,0.984485450,531731216,1512
ROVER,59,1380,4,-6809.205,-5102.555,-161.729,-278848.473,8141708.668,-4.704342400,-4.759959574,137.355549811,-4339.271,29337.89,2682.67,7335.40,671.18,1.194,3.508,162.085,0.155939270,-0.028612413,0.015051058,0.987237450,531731284,1512
ROVER,59,1386,4,-6809.902,-5102.357,-161.768,-278849.170,8141708.866,-4.704354163,-4.759971474,137.355553153,-4339.232,29340.68,2683.47,7336.09,671.37,2.286,4.544,166.371,0.119325670,-0.036990877,0.024490677,0.991863550,531731354,1512
ROVER,59,1392,4,-6810.760,-5102.142,-161.831,-278850.028,8141709.081,-4.704368633,-4.759986113,137.355556783,-4339.169,29344.11,2684.33,7336.95,671.59,2.426,1.372,166.446,0.118226275,-0.009388717,0.022431878,0.992688900,531731433,1512
ROVER,59,1398,4,-6811.643,-5101.925,-161.883,-278850.911,8141709.298,-4.704383537,-4.760001193,137.355560431,-4339.117,29347.64,2685.19,7337.84,671.80,2.951,4.789,167.415,0.110539940,-0.038698340,0.030148108,0.992660300,531731507,1512
ROVER,59,1404,4,-6812.481,-5101.751,-161.932,-278851.749,8141709.472,-4.704397666,-4.760015487,137.355563369,-4339.068,29350.99,2685.89,7338.67,671.98,2.123,3.171,167.495,0.109354940,-0.025481429,0.021416936,0.993445300,531731580,1512
ROVER,59,1410,4,-6813.428,-5101.548,-161.970,-278852.696,8141709.675,-4.704413645,-4.760031653,137.355566804,-4339.030,29354.78,2686.70,7339.62,672.18,1.071,1.280,168.312,0.101911190,-0.010163015,0.010434855,0.994686840,531731655,1512
ROVER,59,1416,4,-6814.115,-5101.376,-162.008,-278853.383,8141709.847,-4.704425234,-4.760043378,137.355569698,-4338.992,29357.53,2687.39,7340.31,672.35,1.832,4.238,164.833,0.132453320,-0.034540072,0.020710887,0.990370700,531731727,1512
ROVER,59,1422,4,-6814.962,-5101.139,-162.051,-278854.230,8141710.084,-4.704439526,-4.760057838,137.355573703,-4338.949,29360.92,2688.34,7341.15,672.59,0.963,4.412,164.647,0.133796190,-0.037026080,0.013466950,0.990225400,531731802,1512
ROVER,59,1428,4,-6815.793,-5100.908,-162.102,-278855.061,8141710.315,-4.704453554,-4.760072030,137.355577592,-4338.898,29364.25,2689.26,7341.99,672.82,-0.241,6.568,165.683,0.124288544,-0.057100460,0.005056336,0.990588900,531731879,1512
ROVER,59,1434,4,-6816.697,-5100.664,-162.176,-278855.965,8141710.559,-4.704468791,-4.760087445,137.355581718,-4338.824,29367.86,2690.24,7342.89,673.07,1.112,5.741,164.320,0.136714730,-0.048290864,0.016429646,0.989296260,531731953,1512
ROVER,59,1440,4,-6817.576,-5100.425,-162.258,-278856.844,8141710.798,-4.704483635,-4.760102463,137.355585749,-4338.742,29371.38,2691.19,7343.77,673.31,1.177,5.562,164.609,0.134234220,-0.046707854,0.016661646,0.989708000,531732026,1512
ROVER,59,1446,4,-6818.460,-5100.190,-162.359,-278857.728,8141711.033,-4.704498538,-4.760117540,137.355589707,-4338.641,29374.91,2692.13,7344.65,673.54,1.936,5.362,164.483,0.135612600,-0.044063807,0.023033928,0.989513500,531732101,1512
ROVER,59,1452,4,-6819.357,-5099.966,-162.437,-278858.625,8141711.257,-4.704513673,-4.760132853,137.355593483,-4338.563,29378.50,2693.03,7345.55,673.76,3.325,6.369,165.361,0.128751300,-0.051383782,0.035805850,0.989697300,531732178,1512
ROVER,59,1458,4,-6820.221,-5099.757,-162.510,-278859.489,8141711.466,-4.704528246,-4.760147596,137.355597010,-4338.490,29381.96,2693.86,7346.41,673.97,2.428,4.762,163.392,0.145140720,-0.038044020,0.026942804,0.988312100,531732256,1512
ROVER,59,1464,4,-6821.040,-5099.533,-162.587,-278860.308,8141711.690,-4.704542062,-4.760161574,137.355600795,-4338.413,29385.23,2694.76,7347.23,674.20,3.008,4.279,161.935,0.157803270,-0.032741427,0.031766910,0.986416200,531732331,1512
ROVER,59,1470,4,-6821.694,-5099.355,-162.637,-278860.962,8141711.868,-4.704553103,-4.760172745,137.355603802,-4338.363,29387.85,2695.47,7347.89,674.38,3.282,6.798,164.539,0.135908020,-0.054881934,0.036297087,0.988534030,531732405,1512
ROVER,59,1476,4,-6822.524,-5099.125,-162.739,-278861.792,8141712.098,-4.704567101,-4.760186906,137.355607674,-4338.261,29391.17,2696.39,7348.72,674.61,2.395,8.171,164.244,0.138157620,-0.067702820,0.030414019,0.987625300,531732488,1512
ROVER,59,1482,4,-6823.364,-5098.879,-162.859,-278862.632,8141712.344,-4.704581273,-4.760201244,137.355611829,-4338.141,29394.53,2697.38,7349.56,674.85,0.457,8.832,163.940,0.139575270,-0.075686620,0.014688552,0.987205400,531732568,1512
ROVER,59,1488,4,-6824.294,-5098.599,-162.984,-278863.562,8141712.624,-4.704596958,-4.760217113,137.355616550,-4338.016,29398.25,2698.50,7350.49,675.13,0.598,3.789,162.472,0.152448500,-0.031878670,0.010192256,0.987744570,531732653,1512
ROVER,59,1494,4,-6824.426,-5098.557,-163.005,-278863.694,8141712.666,-4.704599192,-4.760219373,137.355617255,-4337.995,29398.78,2698.66,7350.62,675.17,0.410,4.853,162.495,0.152175710,-0.041300297,0.009976022,0.987439750,531732700,1512
ROVER,59,1500,4,-6825.345,-5098.266,-163.056,-278864.613,8141712.957,-4.704614695,-4.760235058,137.355622161,-4337.944,29402.45,2699.83,7351.54,675.46,0.233,3.805,161.973,0.156646580,-0.032472488,0.007209205,0.987094400,531732777,1512
ROVER,59,1506,4,-6826.000,-5098.055,-163.102,-278865.268,8141713.168,-4.704625752,-4.760246244,137.355625718,-4337.898,29405.07,2700.67,7352.19,675.67,0.905,4.771,164.123,0.138313890,-0.040135685,0.013560872,0.989481900,531732844,1512
ROVER,59,1512,4,-6826.904,-5097.782,-163.192,-278866.172,8141713.441,-4.704641003,-4.760261674,137.355630327,-4337.808,29408.69,2701.76,7353.10,675.95,1.770,7.359,165.783,0.124459650,-0.061770964,0.023238296,0.990027300,531732920,1512
ROVER,59,1518,4,-6827.748,-5097.560,-163.287,-278867.016,8141713.663,-4.704655236,-4.760276075,137.355634081,-4337.713,29412.06,2702.65,7353.94,676.17,1.712,8.198,165.546,0.126525740,-0.069029870,0.023776365,0.989272900,531732995,1512
ROVER,59,1524,4,-6828.634,-5097.337,-163.404,-278867.902,8141713.886,-4.704670185,-4.760291198,137.355637842,-4337.596,29415.61,2703.54,7354.83,676.39,1.296,8.569,167.333,0.110838210,-0.073001970,0.019445483,0.990962900,531733068,1512
ROVER,59,1530,4,-6829.533,-5097.124,-163.501,-278868.801,8141714.099,-4.704685344,-4.760306535,137.355641437,-4337.499,29419.20,2704.40,7355.73,676.61,1.303,6.848,166.409,0.118779756,-0.057959300,0.018338544,0.991057930,531733142,1512
ROVER,59,1536,4,-6830.454,-5096.906,-163.613,-278869.722,8141714.317,-4.704700884,-4.760322257,137.355645107,-4337.387,29422.89,2705.27,7356.65,676.82,0.856,6.650,167.307,0.110781800,-0.056816984,0.013820589,0.992123070,531733214,1512
ROVER,59,1542,4,-6831.371,-5096.687,-163.683,-278870.639,8141714.536,-4.704716364,-4.760337918,137.355648797,-4337.317,29426.56,2706.14,7357.56,677.04,1.939,5.561,166.757,0.115973320,-0.046228264,0.022382492,0.991923450,531733287,1512
ROVER,59,1548,4,-6832.280,-5096.487,-163.784,-278871.548,8141714.736,-4.704731698,-4.760353431,137.355652178,-4337.216,29430.19,2706.94,7358.47,677.24,1.242,5.210,167.740,0.107158855,-0.044030506,0.015618037,0.993143700,531733360,1512
ROVER,59,1554,4,-6833.376,-5096.258,-163.903,-278872.644,8141714.965,-4.704750191,-4.760372141,137.355656036,-4337.097,29434.58,2707.86,7359.57,677.47,1.639,8.492,168.524,0.100751800,-0.072231780,0.021589270,0.992051200,531733442,1512
ROVER,59,1560,4,-6833.674,-5096.191,-163.935,-278872.942,8141715.032,-4.704755212,-4.760377221,137.355657168,-4337.065,29435.77,2708.13,7359.87,677.54,1.667,7.856,169.894,0.088854186,-0.066953205,0.020492382,0.993580500,531733496,1512
ROVER,59,1566,4,-6834.345,-5096.062,-164.002,-278873.613,8141715.161,-4.704766535,-4.760388676,137.355659341,-4336.998,29438.45,2708.64,7360.54,677.67,0.730,8.405,165.336,0.127737460,-0.071871430,0.015650973,0.989076700,531733639,1512
ROVER,59,1572,4,-6835.173,-5095.814,-164.111,-278874.441,8141715.409,-4.704780498,-4.760402803,137.355663538,-4336.889,29441.76,2709.64,7361.37,677.92,0.470,7.911,164.360,0.136017170,-0.067787245,0.013436858,0.988293300,531733730,1512
ROVER,59,1578,4,-6836.095,-5095.567,-164.221,-278875.363,8141715.656,-4.704796057,-4.760418545,137.355667704,-4336.779,29445.45,2710.63,7362.29,678.16,1.813,6.552,164.606,0.134595510,-0.054511156,0.023307111,0.989125550,531733801,1512
ROVER,59,1584,4,-6836.760,-5095.373,-164.315,-278876.028,8141715.850,-4.704807265,-4.760429884,137.355670971,-4336.685,29448.11,2711.40,7362.95,678.36,1.391,7.585,161.173,0.163981630,-0.063267596,0.022764081,0.984169200,531733874,1512
ROVER,59,1590,4,-6837.602,-5095.076,-164.426,-278876.870,8141716.147,-4.704821469,-4.760444255,137.355675988,-4336.574,29451.48,2712.59,7363.79,678.65,1.260,7.018,160.955,0.165780440,-0.058538724,0.020946320,0.984200840,531733950,1512
ROVER,59,1596,8,-6838.517,-5094.750,-164.547,-278877.785,8141716.473,-4.704836913,-4.760459879,137.355681483,-4336.453,29455.14,2713.89,7364.71,678.98,0.777,7.903,161.200,0.163396270,-0.066880494,0.017931465,0.984127600,531734025,1512
ROVER,59,1602,4,-6838.478,-5094.769,-164.541,-278877.746,8141716.454,-4.704836264,-4.760459223,137.355681162,-4336.459,29454.99,2713.82,7364.67,678.96,-2.135,7.970,141.286,0.329372170,-0.071714330,0.005497476,0.941456740,531905472,1514
ROVER,59,1608,4,-6838.461,-5094.759,-164.541,-278877.729,8141716.464,-4.704835977,-4.760458932,137.355681330,-4336.459,29454.92,2713.86,7364.65,678.97,-2.847,6.428,122.025,0.482490060,-0.061048612,0.005464108,0.873754260,531905530,1514
ROVER,59,1614,4,-6838.962,-5094.034,-164.638,-278878.230,8141717.189,-4.704844422,-4.760467476,137.355693562,-4336.362,29456.92,2716.76,7365.15,679.70,-4.440,7.778,124.057,0.465277550,-0.077978580,-0.002345633,0.881720300,531905611,1514
ROVER,59,1620,4,-6839.452,-5093.276,-164.734,-278878.720,8141717.947,-4.704852688,-4.760475839,137.355706348,-4336.266,29458.88,2719.79,7365.64,680.45,-5.138,6.015,122.753,0.475848440,-0.067450590,-0.014182711,0.876822400,531905681,1514
ROVER,59,1626,4,-6839.934,-5092.531,-164.823,-278879.202,8141718.692,-4.704860812,-4.760484058,137.355718912,-4336.177,29460.81,2722.77,7366.13,681.20,-4.254,5.065,123.632,0.470074980,-0.056433003,-0.011829331,0.880741100,531905752,1514
ROVER,59,1632,4,-6840.454,-5091.698,-164.885,-278879.722,8141719.525,-4.704869601,-4.760492950,137.355732967,-4336.115,29462.89,2726.10,7366.65,682.03,-2.979,6.072,121.945,0.483178400,-0.058891863,0.002990169,0.873533900,531905827,1514
ROVER,59,1638,4,-6840.907,-5090.938,-164.956,-278880.175,8141720.285,-4.704877241,-4.760500680,137.355745796,-4336.044,29464.70,2729.14,7367.10,682.79,-1.167,5.574,120.911,0.492062030,-0.047316324,0.015127929,0.869141700,531905900,1514
ROVER,59,1644,4,-6841.382,-5090.139,-165.043,-278880.650,8141721.084,-4.704885244,-4.760508776,137.355759268,-4335.957,29466.60,2732.33,7367.57,683.59,0.219,5.134,121.754,0.486274420,-0.038195577,0.023466062,0.872655500,531905974,1514
ROVER,59,1650,4,-6841.883,-5089.352,-165.108,-278881.151,8141721.871,-4.704893697,-4.760517329,137.355772543,-4335.892,29468.60,2735.48,7368.08,684.38,-2.494,7.288,121.830,0.483798980,-0.066085525,0.011904313,0.872599300,531906048,1514
ROVER,59,1656,4,-6842.351,-5088.584,-165.178,-278881.619,8141722.639,-4.704901594,-4.760525318,137.355785510,-4335.822,29470.48,2738.56,7368.54,685.15,-1.037,5.739,120.997,0.491413620,-0.048014260,0.016785648,0.869439800,531906124,1514
ROVER,59,1662,4,-6842.826,-5087.805,-165.258,-278882.094,8141723.418,-4.704909614,-4.760533432,137.355798657,-4335.742,29472.38,2741.67,7369.02,685.93,-1.856,5.663,121.313,0.488681730,-0.050978830,0.010102575,0.870912900,531906200,1514
ROVER,59,1668,4,-6843.303,-5087.085,-165.351,-278882.571,8141724.138,-4.704917665,-4.760541578,137.355810793,-4335.649,29474.29,2744.55,7369.50,686.65,-1.810,5.083,123.760,0.470180180,-0.046541940,0.006982626,0.881314750,531906276,1514
ROVER,59,1674,4,-6843.840,-5086.290,-165.449,-278883.108,8141724.933,-4.704926715,-4.760550733,137.355824215,-4335.551,29476.43,2747.73,7370.03,687.44,-1.003,5.859,123.818,0.469842580,-0.049199010,0.016348928,0.881226500,531906356,1514
ROVER,59,1680,4,-6844.362,-5085.519,-165.509,-278883.630,8141725.704,-4.704935528,-4.760559650,137.355837210,-4335.491,29478.52,2750.81,7370.56,688.21,0.519,5.911,124.269,0.466979240,-0.043468993,0.028099444,0.882752100,531906436,1514
ROVER,59,1686,4,-6845.028,-5084.553,-165.622,-278884.296,8141726.670,-4.704946758,-4.760571011,137.355853507,-4335.378,29481.18,2754.68,7371.22,689.18,1.102,4.959,125.373,0.458780880,-0.034027030,0.028386146,0.887443800,531906525,1514
ROVER,59,1692,4,-6845.342,-5084.113,-165.685,-278884.610,8141727.110,-4.704952065,-4.760576380,137.355860927,-4335.315,29482.44,2756.44,7371.54,689.62,1.357,4.701,125.086,0.461093340,-0.030936256,0.029412927,0.886324300,531906580,1514
ROVER,59,1698,4,-6845.336,-5084.133,-165.683,-278884.604,8141727.090,-4.704951959,-4.760576273,137.355860606,-4335.317,29482.42,2756.36,7371.53,689.60,2.841,3.396,145.108,0.300283340,-0.020828739,0.032519557,0.953067960,531906644,1514
ROVER,59,1704,4,-6845.351,-5084.132,-165.648,-278884.619,8141727.091,-4.704952202,-4.760576519,137.355860609,-4335.352,29482.47,2756.36,7371.54,689.60,3.209,3.562,156.634,0.203167990,-0.024759354,0.033700936,0.978250500,531906690,1514
ROVER,59,1710,4,-6845.345,-5084.154,-165.650,-278884.613,8141727.069,-4.704952105,-4.760576421,137.355860236,-4335.350,29482.45,2756.27,7371.54,689.58,4.386,3.577,165.847,0.124231050,-0.026240367,0.041795213,0.991025300,531906738,1514
ROVER,59,1716,4,-6846.214,-5083.927,-165.715,-278885.482,8141727.296,-4.704966773,-4.760591260,137.355864079,-4335.285,29485.93,2757.19,7372.41,689.80,2.285,5.660,164.148,0.138673350,-0.046144515,0.026534403,0.988906600,531906815,1514
ROVER,59,1722,4,-6847.043,-5083.676,-165.764,-278886.311,8141727.547,-4.704980755,-4.760605406,137.355868313,-4335.236,29489.24,2758.19,7373.24,690.05,1.372,3.490,164.300,0.136870090,-0.028531257,0.016015977,0.990048500,531906881,1514
ROVER,59,1728,4,-6847.697,-5083.507,-165.809,-278886.965,8141727.716,-4.704991791,-4.760616572,137.355871156,-4335.191,29491.86,2758.86,7373.89,690.22,1.625,3.133,167.696,0.107502505,-0.025655136,0.017025640,0.993727900,531906945,1514
ROVER,59,1734,4,-6848.642,-5083.303,-165.893,-278887.910,8141727.920,-4.705007735,-4.760632702,137.355874601,-4335.107,29495.64,2759.68,7374.84,690.43,2.195,5.204,167.071,0.113313250,-0.042943146,0.024125450,0.992337640,531907019,1514
ROVER,59,1740,4,-6849.527,-5083.111,-165.941,-278888.795,8141728.112,-4.705022655,-4.760647797,137.355877837,-4335.059,29499.18,2760.45,7375.72,690.62,2.624,4.385,167.769,0.107300700,-0.035592090,0.026823416,0.993227200,531907085,1514
ROVER,59,1746,4,-6850.469,-5082.902,-165.985,-278889.737,8141728.321,-4.705038556,-4.760663885,137.355881361,-4335.015,29502.95,2761.28,7376.66,690.83,2.434,2.935,167.417,0.110069030,-0.023122858,0.023912687,0.993367200,531907152,1514
ROVER,59,1752,4,-6851.553,-5082.653,-166.054,-278890.821,8141728.570,-4.705056842,-4.760682384,137.355885559,-4334.946,29507.28,2762.28,7377.75,691.08,3.539,3.927,166.302,0.120176660,-0.030324869,0.034725430,0.991681460,531907226,1514
ROVER,59,1758,4,-6851.625,-5082.636,-166.055,-278890.893,8141728.587,-4.705058048,-4.760683604,137.355885846,-4334.945,29507.57,2762.35,7377.82,691.09,3.687,3.629,166.397,0.119318260,-0.027615974,0.035671120,0.991830650,531907268,1514
ROVER,59,1764,4,-6851.609,-5082.640,-166.060,-278890.877,8141728.583,-4.705057791,-4.760683345,137.355885784,-4334.940,29507.51,2762.33,7377.80,691.09,2.250,5.227,155.058,0.216550830,-0.040277924,0.028991824,0.975009200,531907388,1514
ROVER,59,1770,4,-6851.560,-5082.666,-166.041,-278890.828,8141728.557,-4.705056957,-4.760682501,137.355885349,-4334.959,29507.31,2762.23,7377.75,691.06,0.159,3.624,138.296,0.355819460,-0.029057391,0.012551649,0.934018550,531907439,1514
ROVER,59,1776,4,-6852.241,-5082.047,-166.093,-278891.509,8141729.176,-4.705068442,-4.760694121,137.355895793,-4334.907,29510.04,2764.70,7378.43,691.68,0.842,2.609,137.451,0.362890060,-0.018547967,0.015105807,0.931524900,531907509,1514
ROVER,59,1782,4,-6852.901,-5081.465,-166.192,-278892.169,8141729.758,-4.705079577,-4.760705386,137.355905604,-4334.808,29512.67,2767.03,7379.09,692.26,3.169,5.962,136.368,0.372318360,-0.038004156,0.044954740,0.926236400,531907574,1514
ROVER,59,1788,4,-6853.413,-5080.993,-166.198,-278892.681,8141730.230,-4.705088218,-4.760714128,137.355913576,-4334.802,29514.72,2768.92,7379.61,692.74,2.524,2.008,139.759,0.344221800,-0.008869996,0.026704581,0.938466600,531907637,1514
ROVER,59,1794,4,-6854.113,-5080.398,-166.242,-278893.381,8141730.825,-4.705100024,-4.760726072,137.355923610,-4334.758,29517.52,2771.30,7380.31,693.33,2.525,2.193,140.255,0.340181900,-0.010503298,0.027223494,0.939906840,531907706,1514
ROVER,59,1800,4,-6854.832,-5079.804,-166.281,-278894.100,8141731.419,-4.705112163,-4.760738353,137.355933630,-4334.719,29520.40,2773.68,7381.03,693.93,3.030,2.608,139.080,0.349903050,-0.012075161,0.032714933,0.936136600,531907772,1514
ROVER,59,1806,4,-6855.531,-5079.234,-166.313,-278894.799,8141731.989,-4.705123951,-4.760750279,137.355943241,-4334.687,29523.20,2775.95,7381.72,694.50,2.447,6.786,140.407,0.339202550,-0.048458050,0.040099125,0.938608300,531907839,1514
ROVER,59,1812,4,-6856.310,-5078.625,-166.382,-278895.578,8141732.598,-4.705137093,-4.760763575,137.355953521,-4334.618,29526.31,2778.39,7382.50,695.11,2.575,5.098,142.197,0.324483540,-0.034794305,0.035640627,0.944579000,531907913,1514
ROVER,59,1818,4,-6856.501,-5078.495,-166.402,-278895.769,8141732.728,-4.705140312,-4.760766833,137.355955720,-4334.598,29527.08,2778.91,7382.69,695.24,2.918,5.149,142.923,0.318601970,-0.034487220,0.038396783,0.946482500,531907962,1514
ROVER,59,1824,4,-6857.000,-5078.132,-166.447,-278896.268,8141733.091,-4.705148732,-4.760775351,137.355961837,-4334.553,29529.07,2780.36,7383.19,695.60,2.787,5.192,141.531,0.330042960,-0.034745550,0.037856437,0.942566340,531908028,1514
ROVER,59,1830,4,-6857.462,-5077.789,-166.504,-278896.730,8141733.434,-4.705156521,-4.760783231,137.355967626,-4334.496,29530.92,2781.74,7383.65,695.94,3.116,5.025,141.446,0.330824350,-0.032396372,0.040107436,0.942282900,531908089,1514
ROVER,59,1836,4,-6857.987,-5077.388,-166.554,-278897.255,8141733.835,-4.705165392,-4.760792206,137.355974389,-4334.446,29533.02,2783.34,7384.18,696.34,3.148,6.360,140.340,0.340016280,-0.042862440,0.044607546,0.938382600,531908151,1514
ROVER,59,1842,4,-6858.422,-5077.045,-166.607,-278897.690,8141734.178,-4.705172724,-4.760799624,137.355980180,-4334.393,29534.76,2784.71,7384.61,696.69,3.205,6.819,140.629,0.337693270,-0.046569698,0.046312913,0.938962000,531908213,1514
ROVER,59,1848,4,-6858.907,-5076.661,-166.670,-278898.175,8141734.562,-4.705180904,-4.760807900,137.355986649,-4334.330,29536.70,2786.25,7385.10,697.07,3.591,6.575,139.092,0.350393500,-0.042777937,0.049337370,0.934323430,531908277,1514
ROVER,59,1854,4,-6859.319,-5076.332,-166.721,-278898.587,8141734.891,-4.705187863,-4.760814940,137.355992205,-4334.279,29538.35,2787.56,7385.51,697.40,3.507,6.818,138.983,0.351266830,-0.044962870,0.049435448,0.933887600,531908340,1514
ROVER,59,1860,4,-6859.764,-5075.962,-166.793,-278899.032,8141735.261,-4.705195363,-4.760822528,137.355998455,-4334.207,29540.13,2789.05,7385.96,697.77,4.254,7.137,139.992,0.343357900,-0.045778300,0.056087613,0.936410100,531908403,1514
ROVER,59,1866,2,-6860.220,-5075.547,-166.859,-278899.488,8141735.676,-4.705203058,-4.760830313,137.356005448,-4334.141,29541.95,2790.70,7386.41,698.18,3.591,6.389,135.710,0.377799870,-0.039794147,0.049974680,0.923680800,531908465,1514
ROVER,59,1872,4,-6860.285,-5075.501,-166.862,-278899.553,8141735.722,-4.705204153,-4.760831422,137.356006217,-4334.138,29542.21,2790.89,7386.48,698.23,2.980,7.092,128.774,0.432765930,-0.044538100,0.050127750,0.899009000,531908494,1514
